delivery_id,order_id,expected_date,actual_date,delivery_status
600591,500591,2024-05-25,2024-05-30,Delayed
600592,500592,2023-09-15,2023-09-16,On-time
600593,500593,2024-01-28,2024-01-28,On-time
600594,500594,2024-06-24,2024-06-24,On-time
600595,500595,2024-08-27,2024-08-27,On-time
600596,500596,2024-08-05,2024-08-06,On-time
600597,500597,2023-11-23,2023-11-23,On-time
600598,500598,2023-10-05,2023-10-05,On-time
600599,500599,2024-04-14,2024-04-15,On-time
600600,500600,2024-05-02,2024-05-01,On-time
600601,500601,2023-06-13,2023-06-18,Delayed
600602,500602,2023-09-15,2023-09-21,Delayed
600603,500603,2023-08-10,2023-08-10,On-time
600604,500604,2023-09-21,\N,\N
600605,500605,2023-09-16,2023-09-17,On-time
600606,500606,2023-09-15,2023-09-18,Delayed
600607,500607,2024-03-08,2024-03-07,On-time
600608,500608,2024-03-13,\N,Failed
600609,500609,2023-10-23,2023-10-24,On-time
600610,500610,2023-06-28,2023-06-28,On-time
600611,500611,2024-07-21,2024-07-20,On-time
600612,500612,2023-09-06,2023-09-06,On-time
600613,500613,2024-01-03,2024-01-03,On-time
600614,500614,2023-10-13,2023-10-15,Delayed
600615,500615,2024-06-28,2024-06-29,On-time
600616,500616,2024-09-08,2024-09-08,On-time
600617,500617,2023-08-13,2023-08-14,On-time
600618,500618,2023-06-07,2023-06-06,On-time
600619,500619,2023-07-12,2023-07-12,On-time
600620,500620,2024-03-20,2024-03-24,Delayed
600621,500621,2023-06-25,2023-06-26,On-time
600622,500622,2024-01-02,2024-01-01,On-time
600623,500623,2024-04-26,2024-04-30,Delayed
600624,500624,2024-03-27,2024-03-27,On-time
600625,500625,2023-10-12,2023-10-15,Delayed
600626,500626,2024-06-08,\N,Failed
600627,500627,2024-01-08,2024-01-11,Delayed
600628,500628,2024-08-22,2024-08-28,Delayed
600629,500629,2024-06-10,2024-06-10,On-time
600630,500630,2024-03-16,2024-03-18,Delayed
600631,500631,2023-10-29,2023-10-31,Delayed
600632,500632,2024-02-28,2024-02-27,On-time
600633,500633,2023-10-17,2023-10-21,Delayed
600634,500634,2024-08-04,2024-08-05,On-time
600635,500635,2024-04-26,2024-04-26,On-time
600636,500636,2024-09-24,2024-09-24,On-time
600637,500637,2024-04-08,2024-04-09,On-time
600638,500638,2023-12-28,2023-12-29,On-time
600639,500639,2024-03-07,2024-03-12,Delayed
600640,500640,2024-08-27,\N,Failed
600641,500641,2023-09-20,2023-09-20,On-time
600642,500642,2024-08-26,2024-08-26,On-time
600643,500643,2024-09-09,2024-09-09,On-time
600644,500644,2024-09-16,2024-09-17,On-time
600645,500645,2024-06-03,2024-06-05,Delayed
600646,500646,2023-10-27,2023-10-28,On-time
600647,500647,2023-08-23,2023-08-22,On-time
600648,500648,2023-09-25,2023-09-26,On-time
600649,500649,2024-06-28,2024-06-29,On-time
600650,500650,2024-10-03,2024-10-02,On-time
600651,500651,2023-08-11,2023-08-10,On-time
600652,500652,2024-03-16,2024-03-19,Delayed
600653,500653,2024-02-22,\N,\N
600654,500654,2024-06-04,2024-06-05,On-time
600655,500655,2024-01-20,2024-01-21,On-time
600656,500656,2023-09-10,2023-09-11,On-time
600657,500657,2024-07-28,2024-07-27,On-time
600658,500658,2023-09-23,2023-09-23,On-time
600659,500659,2024-08-12,2024-08-12,On-time
600660,500660,2023-11-08,2023-11-08,On-time
600661,500661,2024-02-24,2024-02-27,Delayed
600662,500662,2023-09-24,2023-09-24,On-time
600663,500663,2023-06-15,2023-06-21,Delayed
600664,500664,2023-09-23,2023-09-23,On-time
600665,500665,2024-08-17,\N,\N
600666,500666,2023-09-07,2023-09-08,On-time
600667,500667,2024-07-15,2024-07-14,On-time
600668,500668,2024-09-13,2024-09-12,On-time
600669,500669,2023-07-26,2023-07-27,On-time
600670,500670,2023-07-22,2023-07-27,Delayed
600671,500671,2024-03-19,\N,Failed
600672,500672,2023-07-26,\N,Failed
600673,500673,2024-03-11,2024-03-11,On-time
600674,500674,2023-09-13,2023-09-13,On-time
600675,500675,2024-02-03,\N,Failed
600676,500676,2023-07-14,2023-07-17,Delayed
600677,500677,2024-01-10,2024-01-09,On-time
600678,500678,2023-11-26,2023-11-26,On-time
600679,500679,2023-07-22,2023-07-23,On-time
600680,500680,2024-07-19,2024-07-20,On-time
600681,500681,2023-12-20,2023-12-19,On-time
600682,500682,2024-07-18,2024-07-19,On-time
600683,500683,2024-07-20,2024-07-21,On-time
600684,500684,2024-01-21,2024-01-22,On-time
600685,500685,2024-04-17,2024-04-19,Delayed
600686,500686,2024-09-23,\N,Failed
600687,500687,2024-02-06,2024-02-06,On-time
600688,500688,2024-05-09,2024-05-09,On-time
600689,500689,2024-06-20,2024-06-22,Delayed
600690,500690,2024-06-08,2024-06-09,On-time
600691,500691,2024-06-10,2024-06-09,On-time
600692,500692,2024-07-06,\N,\N
600693,500693,2024-06-06,2024-06-06,On-time
600694,500694,2024-07-27,2024-07-30,Delayed
600695,500695,2023-09-05,2023-09-06,On-time
600696,500696,2024-01-23,2024-01-23,On-time
600697,500697,2023-10-21,2023-10-20,On-time
600698,500698,2024-06-02,\N,\N
600699,500699,2023-08-02,2023-08-01,On-time
600700,500700,2024-02-24,2024-02-29,Delayed
600701,500701,2024-08-19,2024-08-19,On-time
600702,500702,2024-05-14,2024-05-14,On-time
600703,500703,2024-06-24,2024-06-30,Delayed
600704,500704,2023-07-29,2023-07-28,On-time
600705,500705,2024-09-13,2024-09-12,On-time
600706,500706,2024-04-22,2024-04-22,On-time
600707,500707,2023-06-21,\N,\N
600708,500708,2024-02-27,2024-02-28,On-time
600709,500709,2023-06-07,2023-06-12,Delayed
600710,500710,2024-07-20,\N,\N
600711,500711,2024-02-20,2024-02-25,Delayed
600712,500712,2023-06-09,2023-06-09,On-time
600713,500713,2023-12-18,2023-12-17,On-time
600714,500714,2023-10-09,2023-10-08,On-time
600715,500715,2023-06-20,2023-06-19,On-time
600716,500716,2024-06-27,\N,\N
600717,500717,2023-10-31,2023-10-30,On-time
600718,500718,2024-03-30,2024-03-30,On-time
600719,500719,2024-08-14,2024-08-14,On-time
600720,500720,2024-05-23,2024-05-23,On-time
600721,500721,2024-06-11,2024-06-11,On-time
600722,500722,2024-03-28,2024-03-28,On-time
600723,500723,2024-04-03,\N,\N
600724,500724,2023-11-25,2023-11-25,On-time
600725,500725,2024-07-06,2024-07-05,On-time
600726,500726,2023-12-10,2023-12-10,On-time
600727,500727,2024-04-17,2024-04-17,On-time
600728,500728,2024-01-25,\N,Failed
600729,500729,2024-07-05,2024-07-08,Delayed
600730,500730,2024-02-14,2024-02-14,On-time
600731,500731,2023-07-28,2023-07-30,Delayed
600732,500732,2024-01-11,\N,\N
600733,500733,2023-06-18,2023-06-19,On-time
600734,500734,2024-01-26,2024-01-25,On-time
600735,500735,2024-08-23,2024-08-22,On-time
600736,500736,2023-07-18,2023-07-17,On-time
600737,500737,2023-09-04,2023-09-03,On-time
600738,500738,2024-05-31,2024-06-01,On-time
600739,500739,2024-01-23,2024-01-26,Delayed
600740,500740,2024-06-16,2024-06-21,Delayed
600741,500741,2024-01-13,2024-01-14,On-time
600742,500742,2023-09-13,2023-09-17,Delayed
600743,500743,2023-10-22,\N,Failed
600744,500744,2023-10-14,2023-10-13,On-time
600745,500745,2024-04-12,2024-04-13,On-time
600746,500746,2023-09-06,2023-09-06,On-time
600747,500747,2023-08-16,2023-08-18,Delayed
600748,500748,2023-12-23,2023-12-29,Delayed
600749,500749,2023-11-20,2023-11-20,On-time
600750,500750,2024-05-15,2024-05-16,On-time
600751,500751,2023-08-12,2023-08-15,Delayed
600752,500752,2024-01-30,2024-02-02,Delayed
600753,500753,2023-06-29,2023-06-29,On-time
600754,500754,2023-08-14,2023-08-15,On-time
600755,500755,2023-06-18,2023-06-19,On-time
600756,500756,2023-07-18,2023-07-19,On-time
600757,500757,2023-07-25,2023-07-25,On-time
600758,500758,2023-08-24,2023-08-28,Delayed
600759,500759,2024-03-26,2024-03-30,Delayed
600760,500760,2024-04-17,2024-04-19,Delayed
600761,500761,2023-11-14,\N,\N
600762,500762,2023-09-24,2023-09-25,On-time
600763,500763,2024-01-23,2024-01-22,On-time
600764,500764,2024-07-17,2024-07-17,On-time
600765,500765,2023-07-20,2023-07-20,On-time
600766,500766,2024-06-24,\N,Failed
600767,500767,2024-03-10,\N,Failed
600768,500768,2023-07-16,2023-07-19,Delayed
600769,500769,2023-12-06,2023-12-06,On-time
600770,500770,2023-10-23,2023-10-22,On-time
600771,500771,2023-08-20,2023-08-24,Delayed
600772,500772,2024-06-20,2024-06-24,Delayed
600773,500773,2024-06-05,2024-06-05,On-time
600774,500774,2023-09-16,2023-09-17,On-time
600775,500775,2024-08-24,2024-08-25,On-time
600776,500776,2023-08-21,2023-08-22,On-time
600777,500777,2024-08-06,2024-08-06,On-time
600778,500778,2024-04-11,2024-04-12,On-time
600779,500779,2024-05-06,2024-05-06,On-time
600780,500780,2023-12-02,2023-12-04,Delayed
600781,500781,2024-03-26,2024-03-27,On-time
600782,500782,2024-10-02,2024-10-03,On-time
600783,500783,2024-07-31,\N,\N
600784,500784,2024-04-09,\N,Failed
600785,500785,2024-02-16,2024-02-16,On-time
600786,500786,2024-08-16,2024-08-15,On-time
600787,500787,2024-09-01,\N,\N
600788,500788,2023-12-29,2023-12-30,On-time
600789,500789,2024-07-15,\N,Failed
600790,500790,2023-12-11,2023-12-11,On-time
600791,500791,2024-08-31,2024-09-01,On-time
600792,500792,2024-01-23,\N,\N
600793,500793,2024-05-11,2024-05-12,On-time
600794,500794,2024-03-31,2024-03-30,On-time
600795,500795,2024-05-27,2024-05-26,On-time
600796,500796,2024-03-24,2024-03-23,On-time
600797,500797,2023-06-26,2023-06-25,On-time
600798,500798,2023-11-20,2023-11-25,Delayed
600799,500799,2023-10-15,2023-10-15,On-time
600800,500800,2024-06-21,2024-06-21,On-time
600801,500801,2024-09-11,\N,\N
600802,500802,2024-07-11,2024-07-11,On-time
600803,500803,2024-05-01,2024-05-01,On-time
600804,500804,2023-06-23,2023-06-22,On-time
600805,500805,2023-12-17,\N,Failed
600806,500806,2024-07-20,2024-07-26,Delayed
600807,500807,2024-04-27,2024-04-27,On-time
600808,500808,2024-07-06,2024-07-08,Delayed
600809,500809,2024-02-17,2024-02-17,On-time
600810,500810,2023-09-18,2023-09-23,Delayed
600811,500811,2023-10-28,\N,Failed
600812,500812,2024-08-01,2024-08-04,Delayed
600813,500813,2024-05-13,\N,Failed
600814,500814,2024-08-02,2024-08-03,On-time
600815,500815,2024-07-08,2024-07-07,On-time
600816,500816,2023-06-06,2023-06-07,On-time
600817,500817,2023-11-27,2023-11-27,On-time
600818,500818,2023-12-04,2023-12-04,On-time
600819,500819,2024-05-29,2024-05-29,On-time
600820,500820,2024-03-13,2024-03-12,On-time
600821,500821,2024-07-27,2024-07-31,Delayed
600822,500822,2024-02-19,\N,Failed
600823,500823,2024-05-23,2024-05-24,On-time
600824,500824,2024-09-10,\N,Failed
600825,500825,2023-12-20,2023-12-20,On-time
600826,500826,2024-01-25,2024-01-26,On-time
600827,500827,2023-08-09,\N,\N
600828,500828,2024-08-30,\N,\N
600829,500829,2023-08-18,2023-08-18,On-time
600830,500830,2023-08-23,2023-08-22,On-time
600831,500831,2024-04-17,2024-04-22,Delayed
600832,500832,2023-11-06,2023-11-08,Delayed
600833,500833,2023-06-13,2023-06-14,On-time
600834,500834,2024-07-24,2024-07-24,On-time
600835,500835,2024-09-03,2024-09-09,Delayed
600836,500836,2024-03-12,2024-03-18,Delayed
600837,500837,2024-03-27,2024-03-27,On-time
600838,500838,2024-02-26,2024-02-27,On-time
600839,500839,2023-10-06,2023-10-05,On-time
600840,500840,2023-11-16,2023-11-15,On-time
600841,500841,2024-06-07,2024-06-06,On-time
600842,500842,2024-07-24,2024-07-24,On-time
600843,500843,2023-07-29,2023-07-31,Delayed
600844,500844,2023-06-19,2023-06-25,Delayed
600845,500845,2023-06-11,\N,\N
600846,500846,2024-09-12,2024-09-17,Delayed
600847,500847,2024-08-21,\N,\N
600848,500848,2024-08-02,2024-08-08,Delayed
600849,500849,2024-06-22,2024-06-22,On-time
600850,500850,2024-04-12,2024-04-11,On-time
600851,500851,2023-07-04,2023-07-03,On-time
600852,500852,2023-10-05,2023-10-06,On-time
600853,500853,2023-08-20,2023-08-21,On-time
600854,500854,2024-01-29,2024-01-28,On-time
600855,500855,2023-06-16,2023-06-15,On-time
600856,500856,2024-07-23,2024-07-22,On-time
600857,500857,2024-06-10,2024-06-16,Delayed
600858,500858,2024-09-26,2024-09-26,On-time
600859,500859,2024-01-30,2024-01-30,On-time
600860,500860,2024-04-29,2024-04-30,On-time
600861,500861,2023-10-15,2023-10-14,On-time
600862,500862,2024-03-09,2024-03-08,On-time
600863,500863,2023-11-29,2023-11-29,On-time
600864,500864,2024-08-04,2024-08-04,On-time
600865,500865,2023-06-18,\N,\N
600866,500866,2023-07-05,2023-07-05,On-time
600867,500867,2024-09-27,2024-09-28,On-time
600868,500868,2024-08-23,\N,Failed
600869,500869,2024-07-12,2024-07-12,On-time
600870,500870,2023-07-21,\N,\N
600871,500871,2023-10-15,\N,\N
600872,500872,2023-10-13,2023-10-13,On-time
600873,500873,2024-07-07,2024-07-06,On-time
600874,500874,2024-07-13,2024-07-17,Delayed
600875,500875,2024-04-08,2024-04-09,On-time
600876,500876,2024-08-25,2024-08-25,On-time
600877,500877,2023-10-08,2023-10-07,On-time
600878,500878,2023-08-28,2023-08-31,Delayed
600879,500879,2023-12-06,2023-12-05,On-time
600880,500880,2023-08-05,2023-08-04,On-time
600881,500881,2023-12-14,2023-12-13,On-time
600882,500882,2023-09-02,2023-09-06,Delayed
600883,500883,2024-07-24,2024-07-26,Delayed
600884,500884,2024-05-19,2024-05-19,On-time
600885,500885,2024-03-03,\N,\N
600886,500886,2023-10-23,2023-10-23,On-time
600887,500887,2024-02-23,2024-02-22,On-time
600888,500888,2024-09-23,2024-09-24,On-time
600889,500889,2024-07-28,2024-07-28,On-time
600890,500890,2024-06-01,2024-06-01,On-time
600891,500891,2024-01-11,\N,Failed
600892,500892,2023-12-20,2023-12-21,On-time
600893,500893,2023-09-27,2023-09-27,On-time
600894,500894,2023-10-13,2023-10-14,On-time
600895,500895,2024-08-14,\N,\N
600896,500896,2023-08-15,2023-08-16,On-time
600897,500897,2024-04-25,2024-04-29,Delayed
600898,500898,2024-09-24,2024-09-25,On-time
600899,500899,2024-08-28,2024-08-27,On-time
600900,500900,2023-08-27,2023-08-27,On-time
600901,500901,2023-07-24,2023-07-27,Delayed
600902,500902,2024-03-06,2024-03-06,On-time
600903,500903,2023-08-31,2023-08-30,On-time
600904,500904,2024-06-08,2024-06-09,On-time
600905,500905,2024-02-26,2024-02-27,On-time
600906,500906,2024-03-16,2024-03-21,Delayed
600907,500907,2024-01-22,2024-01-22,On-time
600908,500908,2024-04-13,2024-04-12,On-time
600909,500909,2024-08-23,2024-08-22,On-time
600910,500910,2024-07-23,2024-07-22,On-time
600911,500911,2023-06-10,2023-06-09,On-time
600912,500912,2023-08-31,\N,\N
600913,500913,2024-02-22,2024-02-21,On-time
600914,500914,2023-11-06,2023-11-06,On-time
600915,500915,2024-07-13,\N,\N
600916,500916,2024-05-25,2024-05-25,On-time
600917,500917,2024-04-10,2024-04-11,On-time
600918,500918,2024-03-17,2024-03-17,On-time
600919,500919,2023-10-23,2023-10-26,Delayed
600920,500920,2024-01-21,2024-01-21,On-time
600921,500921,2023-12-05,2023-12-04,On-time
600922,500922,2024-02-08,2024-02-09,On-time
600923,500923,2023-09-02,\N,\N
600924,500924,2023-12-24,2023-12-24,On-time
600925,500925,2024-07-04,2024-07-08,Delayed
600926,500926,2024-09-14,2024-09-17,Delayed
600927,500927,2024-07-30,2024-08-05,Delayed
600928,500928,2023-10-17,2023-10-17,On-time
600929,500929,2024-09-27,2024-10-01,Delayed
600930,500930,2023-09-14,2023-09-13,On-time
600931,500931,2024-09-13,2024-09-12,On-time
600932,500932,2024-03-02,2024-03-03,On-time
600933,500933,2024-02-03,2024-02-02,On-time
600934,500934,2024-06-03,2024-06-02,On-time
600935,500935,2023-11-01,2023-11-01,On-time
600936,500936,2024-01-07,\N,Failed
600937,500937,2024-06-26,2024-06-26,On-time
600938,500938,2023-11-11,2023-11-12,On-time
600939,500939,2024-02-26,2024-02-27,On-time
600940,500940,2023-10-27,2023-10-28,On-time
600941,500941,2023-09-01,2023-09-01,On-time
600942,500942,2024-08-16,\N,\N
600943,500943,2023-07-01,\N,Failed
600944,500944,2024-07-21,2024-07-22,On-time
600945,500945,2024-02-13,2024-02-13,On-time
600946,500946,2023-09-12,\N,Failed
600947,500947,2024-08-30,2024-08-29,On-time
600948,500948,2024-05-05,\N,\N
600949,500949,2024-05-17,2024-05-22,Delayed
600950,500950,2023-08-09,2023-08-09,On-time
600951,500951,2024-07-17,2024-07-16,On-time
600952,500952,2023-08-10,2023-08-10,On-time
600953,500953,2024-04-27,2024-04-27,On-time
600954,500954,2024-07-26,\N,\N
600955,500955,2023-09-26,2023-09-25,On-time
600956,500956,2024-06-13,2024-06-12,On-time
600957,500957,2024-04-29,2024-05-01,Delayed
600958,500958,2023-08-18,2023-08-17,On-time
600959,500959,2024-10-01,2024-10-03,Delayed
600960,500960,2023-08-13,2023-08-12,On-time
600961,500961,2024-05-11,2024-05-16,Delayed
600962,500962,2024-02-04,2024-02-03,On-time
600963,500963,2024-01-20,2024-01-21,On-time
600964,500964,2024-06-23,2024-06-23,On-time
600965,500965,2024-08-05,2024-08-05,On-time
600966,500966,2024-02-20,2024-02-19,On-time
600967,500967,2024-04-08,2024-04-09,On-time
600968,500968,2024-09-19,\N,Failed
600969,500969,2023-09-08,\N,\N
600970,500970,2023-06-27,2023-06-27,On-time
600971,500971,2023-10-09,2023-10-08,On-time
600972,500972,2024-05-25,2024-05-30,Delayed
600973,500973,2024-09-16,2024-09-17,On-time
600974,500974,2023-06-28,2023-07-02,Delayed
600975,500975,2023-12-29,2023-12-28,On-time
600976,500976,2023-11-01,2023-11-02,On-time
600977,500977,2024-01-02,2024-01-02,On-time
600978,500978,2024-06-29,\N,Failed
600979,500979,2024-09-17,2024-09-16,On-time
600980,500980,2023-06-09,2023-06-10,On-time
600981,500981,2024-04-23,\N,Failed
600982,500982,2023-11-10,2023-11-11,On-time
600983,500983,2024-03-17,2024-03-20,Delayed
600984,500984,2024-04-12,2024-04-11,On-time
600985,500985,2024-03-15,2024-03-16,On-time
600986,500986,2023-11-04,2023-11-04,On-time
600987,500987,2023-12-29,2024-01-04,Delayed
600988,500988,2024-04-24,2024-04-23,On-time
600989,500989,2023-11-24,2023-11-23,On-time
600990,500990,2023-09-23,2023-09-22,On-time
600991,500991,2024-02-02,\N,\N
600992,500992,2024-01-13,2024-01-18,Delayed
600993,500993,2023-07-19,\N,Failed
600994,500994,2024-04-12,2024-04-13,On-time
600995,500995,2023-12-08,2023-12-08,On-time
600996,500996,2024-03-30,2024-04-02,Delayed
600997,500997,2024-02-10,\N,\N
600998,500998,2023-09-24,2023-09-25,On-time
600999,500999,2023-09-23,2023-09-22,On-time
601000,501000,2023-10-06,2023-10-09,Delayed
601001,501001,2023-07-28,2023-07-29,On-time
601002,501002,2024-04-26,\N,\N
601003,501003,2024-08-14,2024-08-13,On-time
601004,501004,2023-11-14,2023-11-13,On-time
601005,501005,2024-02-10,2024-02-09,On-time
601006,501006,2023-09-04,2023-09-07,Delayed
601007,501007,2023-09-04,2023-09-04,On-time
601008,501008,2023-12-16,2023-12-16,On-time
601009,501009,2024-03-18,2024-03-23,Delayed
601010,501010,2024-05-18,2024-05-24,Delayed
601011,501011,2024-01-03,2024-01-02,On-time
601012,501012,2024-02-08,2024-02-08,On-time
601013,501013,2023-06-07,2023-06-07,On-time
601014,501014,2024-01-20,2024-01-20,On-time
601015,501015,2023-10-25,2023-10-25,On-time
601016,501016,2023-10-10,2023-10-09,On-time
601017,501017,2023-08-08,2023-08-07,On-time
601018,501018,2024-08-11,2024-08-10,On-time
601019,501019,2023-07-08,2023-07-08,On-time
601020,501020,2024-03-21,2024-03-26,Delayed
601021,501021,2024-06-15,2024-06-16,On-time
601022,501022,2024-02-26,2024-03-01,Delayed
601023,501023,2024-05-25,2024-05-26,On-time
601024,501024,2023-08-23,2023-08-28,Delayed
601025,501025,2024-06-27,2024-07-01,Delayed
601026,501026,2023-09-28,2023-09-28,On-time
601027,501027,2024-04-27,2024-04-27,On-time
601028,501028,2023-09-02,2023-09-03,On-time
601029,501029,2023-12-29,2023-12-28,On-time
601030,501030,2024-05-15,2024-05-16,On-time
601031,501031,2024-06-13,2024-06-17,Delayed
601032,501032,2024-09-06,2024-09-06,On-time
601033,501033,2024-07-07,2024-07-08,On-time
601034,501034,2023-11-27,2023-11-27,On-time
601035,501035,2023-12-06,2023-12-05,On-time
601036,501036,2024-01-30,2024-01-31,On-time
601037,501037,2024-07-04,2024-07-04,On-time
601038,501038,2023-10-23,2023-10-23,On-time
601039,501039,2024-06-14,2024-06-13,On-time
601040,501040,2023-12-06,\N,Failed
601041,501041,2024-05-03,\N,Failed
601042,501042,2024-07-23,2024-07-25,Delayed
601043,501043,2023-08-16,2023-08-22,Delayed
601044,501044,2023-12-21,2023-12-20,On-time
601045,501045,2024-07-16,2024-07-15,On-time
601046,501046,2024-01-06,2024-01-05,On-time
601047,501047,2024-09-14,2024-09-15,On-time
601048,501048,2023-09-27,2023-09-28,On-time
601049,501049,2024-04-16,2024-04-17,On-time
601050,501050,2024-06-24,\N,\N
601051,501051,2023-12-22,2023-12-21,On-time
601052,501052,2024-02-27,2024-02-26,On-time
601053,501053,2023-06-20,2023-06-19,On-time
601054,501054,2024-01-31,2024-01-31,On-time
601055,501055,2024-07-27,2024-08-01,Delayed
601056,501056,2024-04-16,2024-04-16,On-time
601057,501057,2024-09-10,2024-09-09,On-time
