order_id,customer_id,order_date,order_status
500777,12158,2024-08-01,Delivered
500778,12348,2024-04-05,Delivered
500779,11964,2024-04-29,Delivered
500780,10103,2023-11-27,Delivered
500781,10904,2024-03-22,Delivered
500782,10382,2024-09-25,Delivered
500783,10482,2024-07-24,Cancelled
500784,10411,2024-04-06,Returned
500785,10324,2024-02-11,Delivered
500786,12544,2024-08-09,Delivered
500787,10239,2024-08-25,Cancelled
500788,10147,2023-12-23,Delivered
500789,10383,2024-07-13,Delivered
500790,11173,2023-12-06,Delivered
500791,12165,2024-08-24,Delivered
500792,10859,2024-01-17,Cancelled
500793,11033,2024-05-07,Delivered
500794,10822,2024-03-29,Delivered
500795,12836,2024-05-22,Delivered
500796,12113,2024-03-18,Delivered
500797,12980,2023-06-21,Delivered
500798,10208,2023-11-16,Delivered
500799,11964,2023-10-08,Delivered
500800,10373,2024-06-16,Delivered
500801,12785,2024-09-06,Cancelled
500802,12532,2024-07-04,Delivered
500803,11395,2024-04-24,Delivered
500804,11293,2023-06-17,Returned
500805,12830,2023-12-12,Delivered
500806,10209,2024-07-17,Delivered
500807,11086,2024-04-25,Returned
500808,11071,2024-07-04,Delivered
500809,12177,2024-02-14,Delivered
500810,10368,2023-09-16,Delivered
500811,12654,2023-10-25,Delivered
500812,10241,2024-07-30,Delivered
500813,10756,2024-05-07,Delivered
500814,12574,2024-07-31,Returned
500815,11675,2024-07-01,Delivered
500816,10314,2023-06-01,Returned
500817,12508,2023-11-20,Delivered
500818,12587,2023-12-02,Delivered
500819,11036,2024-05-22,Delivered
500820,10282,2024-03-07,Delivered
500821,11763,2024-07-21,Delivered
500822,10570,2024-02-13,Delivered
500823,10173,2024-05-21,Delivered
500824,11733,2024-09-04,Delivered
500825,10996,2023-12-18,Delivered
500826,10857,2024-01-21,Returned
500827,12254,2023-08-03,Cancelled
500828,10625,2024-08-28,Cancelled
500829,10369,2023-08-15,Returned
500830,12942,2023-08-21,Delivered
500831,10560,2024-04-12,Returned
500832,12487,2023-11-02,Delivered
500833,12380,2023-06-11,Delivered
500834,12562,2024-07-21,Delivered
500835,12609,2024-08-27,Delivered
500836,10955,2024-03-09,Delivered
500837,10100,2024-03-22,Delivered
500838,10498,2024-02-20,Delivered
500839,11499,2023-09-29,Delivered
500840,10646,2023-11-11,Delivered
500841,11516,2024-06-05,Delivered
500842,10459,2024-07-20,Delivered
500843,12312,2023-07-22,Delivered
500844,13007,2023-06-14,Delivered
500845,11071,2023-06-06,Cancelled
500846,10782,2024-09-06,Delivered
500847,10831,2024-08-18,Cancelled
500848,10318,2024-07-27,Delivered
500849,12773,2024-06-19,Delivered
500850,12056,2024-04-06,Delivered
500851,10570,2023-06-28,Delivered
500852,10405,2023-10-03,Delivered
500853,11280,2023-08-18,Delivered
500854,10377,2024-01-27,Delivered
500855,10297,2023-06-11,Delivered
500856,12512,2024-07-17,Delivered
500857,12056,2024-06-04,Delivered
500858,11378,2024-09-24,Delivered
500859,12552,2024-01-24,Delivered
500860,10482,2024-04-25,Delivered
500861,12049,2023-10-08,Delivered
500862,12085,2024-03-02,Delivered
500863,10325,2023-11-26,Returned
500864,11924,2024-07-28,Delivered
500865,11317,2023-06-16,Cancelled
500866,12333,2023-06-28,Delivered
500867,12259,2024-09-22,Delivered
500868,10214,2024-08-21,Delivered
500869,10798,2024-07-05,Delivered
500870,10092,2023-07-19,Cancelled
500871,11908,2023-10-10,Cancelled
500872,12518,2023-10-11,Delivered
500873,11978,2024-07-03,Delivered
500874,11805,2024-07-07,Delivered
500875,12778,2024-04-03,Delivered
500876,13058,2024-08-23,Delivered
500877,12799,2023-10-04,Delivered
500878,12425,2023-08-25,Delivered
500879,12944,2023-11-29,Returned
500880,10851,2023-08-03,Delivered
500881,11152,2023-12-12,Delivered
500882,11036,2023-08-30,Delivered
500883,11264,2024-07-22,Delivered
500884,13017,2024-05-16,Delivered
500885,10172,2024-03-01,Cancelled
500886,11759,2023-10-17,Returned
500887,12587,2024-02-17,Delivered
500888,12162,2024-09-17,Delivered
500889,10526,2024-07-25,Delivered
500890,11941,2024-05-26,Delivered
500891,11622,2024-01-05,Delivered
500892,11441,2023-12-17,Delivered
500893,11306,2023-09-25,Delivered
500894,11244,2023-10-08,Delivered
500895,11923,2024-08-11,Cancelled
500896,10406,2023-08-09,Delivered
500897,10644,2024-04-20,Delivered
500898,12931,2024-09-17,Delivered
500899,11230,2024-08-21,Delivered
500900,10029,2023-08-22,Delivered
500901,10027,2023-07-21,Delivered
500902,11329,2024-02-28,Delivered
500903,10704,2023-08-26,Delivered
500904,11913,2024-06-01,Delivered
500905,12036,2024-02-23,Delivered
500906,11908,2024-03-13,Delivered
500907,11461,2024-01-17,Delivered
500908,11363,2024-04-06,Delivered
500909,10583,2024-08-20,Delivered
500910,11017,2024-07-21,Delivered
500911,11926,2023-06-08,Delivered
500912,11144,2023-08-26,Cancelled
500913,11348,2024-02-20,Delivered
500914,10487,2023-10-30,Delivered
500915,11566,2024-07-11,Cancelled
500916,13009,2024-05-18,Delivered
500917,10880,2024-04-05,Returned
500918,10529,2024-03-13,Delivered
500919,12191,2023-10-17,Delivered
500920,10246,2024-01-19,Delivered
500921,10769,2023-11-30,Delivered
500922,12240,2024-02-03,Delivered
500923,10646,2023-08-31,Cancelled
500924,10712,2023-12-17,Returned
500925,11027,2024-07-02,Delivered
500926,12064,2024-09-12,Delivered
500927,10466,2024-07-25,Delivered
500928,11875,2023-10-15,Delivered
500929,10942,2024-09-23,Delivered
500930,11211,2023-09-09,Delivered
500931,11229,2024-09-07,Delivered
500932,12740,2024-02-24,Delivered
500933,12527,2024-01-27,Delivered
500934,10609,2024-05-31,Delivered
500935,12910,2023-10-27,Delivered
500936,11960,2023-12-31,Delivered
500937,10403,2024-06-19,Delivered
500938,12516,2023-11-07,Delivered
500939,11642,2024-02-21,Delivered
500940,11515,2023-10-20,Delivered
500941,12079,2023-08-27,Delivered
500942,11474,2024-08-14,Cancelled
500943,11971,2023-06-29,Delivered
500944,11868,2024-07-15,Returned
500945,12939,2024-02-11,Delivered
500946,10233,2023-09-07,Delivered
500947,12454,2024-08-24,Delivered
500948,11518,2024-05-02,Cancelled
500949,11662,2024-05-15,Delivered
500950,10274,2023-08-06,Delivered
500951,12619,2024-07-15,Returned
500952,12671,2023-08-07,Delivered
500953,11074,2024-04-22,Delivered
500954,10709,2024-07-22,Cancelled
500955,10719,2023-09-20,Delivered
500956,12666,2024-06-09,Delivered
500957,12650,2024-04-25,Delivered
500958,10369,2023-08-12,Returned
500959,12125,2024-09-25,Delivered
500960,10322,2023-08-11,Delivered
500961,12489,2024-05-08,Delivered
500962,11551,2024-01-30,Delivered
500963,11624,2024-01-14,Delivered
500964,11489,2024-06-16,Returned
500965,11221,2024-07-30,Returned
500966,11733,2024-02-14,Delivered
500967,12421,2024-04-04,Returned
500968,10731,2024-09-14,Delivered
500969,10935,2023-09-04,Cancelled
500970,11397,2023-06-24,Delivered
500971,10106,2023-10-07,Delivered
500972,11651,2024-05-19,Delivered
500973,11150,2024-09-14,Delivered
500974,11388,2023-06-23,Returned
500975,12164,2023-12-24,Delivered
500976,11275,2023-10-27,Delivered
500977,11027,2023-12-29,Returned
500978,12278,2024-06-22,Delivered
500979,11064,2024-09-13,Returned
500980,12770,2023-06-05,Delivered
500981,10536,2024-04-20,Delivered
500982,10596,2023-11-05,Delivered
500983,12984,2024-03-13,Delivered
500984,12815,2024-04-06,Delivered
500985,12132,2024-03-12,Delivered
500986,10827,2023-10-29,Delivered
500987,10156,2023-12-22,Delivered
500988,10010,2024-04-20,Delivered
500989,12394,2023-11-19,Delivered
500990,10925,2023-09-16,Delivered
500991,12319,2024-01-29,Cancelled
500992,10058,2024-01-07,Delivered
500993,11240,2023-07-15,Delivered
500994,11089,2024-04-05,Returned
500995,12675,2023-12-02,Delivered
500996,11904,2024-03-23,Delivered
500997,11757,2024-02-08,Cancelled
500998,10197,2023-09-19,Delivered
500999,12207,2023-09-20,Delivered
501000,12568,2023-10-04,Delivered
501001,10771,2023-07-21,Delivered
501002,11485,2024-04-23,Cancelled
501003,10168,2024-08-09,Delivered
501004,10159,2023-11-08,Delivered
501005,12568,2024-02-03,Delivered
501006,10599,2023-08-31,Delivered
501007,11803,2023-08-31,Delivered
501008,10349,2023-12-14,Delivered
501009,10072,2024-03-15,Delivered
501010,12403,2024-05-13,Delivered
501011,10411,2023-12-28,Delivered
501012,12098,2024-02-03,Delivered
501013,10232,2023-06-02,Delivered
501014,12808,2024-01-18,Delivered
501015,10278,2023-10-18,Delivered
501016,11218,2023-10-03,Returned
501017,11507,2023-08-06,Delivered
501018,11214,2024-08-09,Delivered
501019,12359,2023-07-04,Delivered
501020,11101,2024-03-17,Delivered
501021,12433,2024-06-12,Delivered
501022,10576,2024-02-22,Delivered
501023,10322,2024-05-23,Delivered
501024,12380,2023-08-18,Delivered
501025,11753,2024-06-23,Delivered
501026,11682,2023-09-26,Delivered
501027,12587,2024-04-21,Delivered
501028,12651,2023-08-27,Delivered
501029,11651,2023-12-23,Delivered
501030,12322,2024-05-12,Delivered
501031,12430,2024-06-10,Delivered
501032,11404,2024-09-01,Delivered
501033,11023,2024-07-04,Delivered
501034,11211,2023-11-23,Delivered
501035,12568,2023-12-03,Delivered
501036,10357,2024-01-26,Delivered
501037,12586,2024-06-28,Delivered
501038,12999,2023-10-18,Delivered
501039,11942,2024-06-07,Delivered
501040,12830,2023-12-02,Delivered
501041,11671,2024-04-29,Delivered
501042,10792,2024-07-21,Returned
501043,12587,2023-08-11,Delivered
501044,12175,2023-12-17,Delivered
501045,11721,2024-07-14,Returned
501046,11306,2024-01-04,Delivered
501047,11184,2024-09-08,Delivered
501048,10972,2023-09-25,Delivered
501049,12691,2024-04-11,Delivered
501050,10256,2024-06-20,Cancelled
501051,12385,2023-12-18,Delivered
501052,12374,2024-02-21,Delivered
501053,11105,2023-06-15,Delivered
501054,11089,2024-01-27,Delivered
501055,10844,2024-07-23,Delivered
501056,12207,2024-04-12,Delivered
501057,11970,2024-09-07,Returned
501058,11878,2024-02-12,Delivered
501059,11657,2023-06-12,Returned
501060,10252,2024-04-20,Delivered
501061,12906,2024-06-26,Delivered
501062,10158,2024-02-04,Returned
501063,12188,2024-09-25,Delivered
501064,12283,2024-03-28,Delivered
501065,10768,2024-05-06,Delivered
501066,11975,2023-07-13,Cancelled
501067,11270,2024-05-21,Delivered
501068,10856,2023-11-18,Delivered
501069,11806,2023-07-01,Delivered
501070,10027,2024-04-02,Delivered
501071,11723,2024-02-15,Delivered
501072,12957,2023-09-12,Cancelled
501073,12886,2024-04-30,Delivered
501074,10206,2024-09-09,Delivered
501075,10738,2024-02-04,Delivered
501076,11763,2023-12-11,Delivered
501077,10486,2023-07-27,Delivered
501078,11026,2024-07-26,Delivered
501079,10637,2023-11-07,Cancelled
501080,12541,2024-01-12,Delivered
501081,12718,2023-07-25,Cancelled
501082,11395,2024-03-17,Delivered
501083,12278,2024-01-19,Delivered
501084,11711,2024-03-13,Delivered
501085,11256,2023-11-18,Delivered
501086,12103,2023-10-31,Delivered
501087,11002,2024-03-02,Delivered
501088,12633,2024-05-17,Delivered
501089,12693,2024-05-13,Delivered
501090,12664,2024-05-23,Delivered
501091,10955,2023-12-29,Delivered
501092,10140,2024-08-05,Delivered
501093,12633,2024-06-24,Delivered
501094,10603,2024-09-07,Returned
501095,12797,2024-08-14,Delivered
501096,13028,2023-06-08,Delivered
501097,11315,2024-09-19,Delivered
501098,12892,2024-04-24,Delivered
501099,12871,2023-06-30,Delivered
501100,12362,2024-06-09,Delivered
501101,11681,2024-09-12,Delivered
501102,10369,2024-08-15,Delivered
501103,10070,2023-12-29,Delivered
501104,10099,2024-06-09,Delivered
501105,11471,2023-09-20,Delivered
501106,11678,2023-09-14,Delivered
501107,13054,2024-05-19,Delivered
501108,10973,2023-11-16,Delivered
501109,10120,2023-06-16,Delivered
501110,10829,2023-11-03,Delivered
501111,10840,2024-02-07,Delivered
501112,11630,2024-05-03,Delivered
501113,12343,2023-06-25,Delivered
501114,12960,2024-08-08,Returned
501115,12819,2024-02-14,Delivered
501116,11599,2024-03-21,Delivered
501117,11796,2024-02-16,Returned
501118,11895,2024-05-01,Delivered
501119,10591,2024-08-12,Delivered
501120,11285,2023-11-23,Delivered
501121,11832,2023-11-25,Delivered
501122,10658,2024-06-22,Delivered
501123,10380,2024-01-22,Delivered
501124,10083,2024-02-08,Delivered
501125,11441,2024-04-12,Delivered
501126,12354,2023-06-01,Delivered
501127,12624,2024-08-03,Returned
501128,10156,2023-09-12,Delivered
501129,12589,2023-10-17,Cancelled
501130,12589,2023-07-19,Delivered
501131,10447,2024-03-15,Delivered
501132,10646,2024-04-07,Delivered
501133,13057,2023-10-10,Delivered
501134,11684,2024-09-27,Delivered
501135,10033,2024-05-01,Delivered
501136,10774,2024-06-21,Delivered
501137,12713,2023-11-08,Delivered
501138,10570,2023-12-17,Returned
501139,12953,2024-09-01,Cancelled
501140,11500,2024-03-15,Delivered
501141,11327,2024-04-15,Returned
501142,10029,2023-07-31,Delivered
501143,10159,2024-07-05,Returned
501144,10737,2023-10-17,Delivered
501145,11746,2024-03-31,Returned
501146,11074,2023-07-03,Delivered
501147,11701,2024-05-21,Delivered
501148,11275,2024-05-13,Delivered
501149,12691,2024-06-25,Returned
501150,10849,2024-04-28,Delivered
501151,12692,2023-10-11,Delivered
501152,10264,2023-12-10,Delivered
501153,11239,2023-08-10,Delivered
501154,10147,2024-09-23,Cancelled
501155,12407,2023-08-25,Cancelled
501156,12294,2023-10-07,Delivered
501157,10782,2024-06-20,Returned
501158,11762,2023-08-19,Delivered
501159,11099,2023-06-01,Returned
501160,10374,2024-04-09,Delivered
501161,10941,2024-09-06,Returned
501162,10768,2024-09-30,Delivered
501163,10314,2023-07-18,Delivered
501164,11518,2023-06-26,Delivered
501165,11228,2024-04-23,Delivered
501166,12502,2024-01-27,Delivered
501167,12472,2023-11-07,Delivered
501168,12123,2024-05-28,Delivered
501169,11947,2023-11-04,Delivered
501170,10262,2023-11-07,Delivered
501171,12319,2024-07-09,Delivered
501172,10840,2023-12-12,Returned
501173,12744,2024-03-06,Delivered
501174,12083,2023-11-26,Delivered
501175,10271,2023-10-15,Delivered
501176,10735,2024-05-03,Delivered
501177,10778,2023-09-28,Cancelled
501178,10911,2023-07-04,Delivered
501179,12726,2023-11-29,Delivered
501180,10432,2024-06-12,Delivered
501181,12472,2023-06-24,Delivered
501182,10200,2023-10-23,Delivered
501183,10783,2023-09-06,Delivered
501184,11596,2023-10-04,Delivered
501185,12644,2024-02-17,Returned
501186,10050,2023-07-01,Delivered
501187,11651,2024-08-11,Delivered
501188,12406,2023-12-20,Delivered
501189,12275,2023-06-04,Delivered
501190,12474,2024-04-16,Delivered
501191,11729,2024-04-07,Delivered
501192,11155,2024-09-27,Delivered
501193,11395,2023-08-16,Delivered
501194,11654,2023-09-21,Delivered
501195,12162,2024-05-26,Returned
501196,12633,2023-10-18,Delivered
501197,10272,2023-06-21,Delivered
501198,10698,2023-11-20,Delivered
501199,11295,2024-02-21,Returned
501200,10276,2023-10-21,Returned
501201,10276,2024-01-20,Delivered
501202,10675,2024-01-12,Cancelled
501203,12879,2024-02-07,Delivered
501204,12857,2023-06-14,Delivered
501205,10339,2024-01-25,Delivered
501206,12640,2023-12-06,Delivered
501207,13042,2024-07-06,Delivered
501208,10891,2023-11-07,Cancelled
501209,10934,2024-06-10,Delivered
501210,11360,2024-07-26,Delivered
501211,11732,2024-07-20,Delivered
501212,10871,2024-05-07,Delivered
501213,10484,2023-11-29,Delivered
501214,12769,2024-09-18,Delivered
501215,10702,2023-07-01,Delivered
501216,10999,2024-02-01,Delivered
501217,12655,2024-06-11,Delivered
501218,10489,2023-08-31,Cancelled
501219,12259,2023-12-21,Delivered
501220,11071,2024-01-02,Delivered
501221,10960,2023-06-23,Delivered
501222,12671,2023-06-17,Delivered
501223,12461,2023-09-24,Delivered
501224,11675,2023-11-13,Delivered
501225,10931,2023-07-29,Delivered
501226,10964,2024-06-16,Delivered
501227,10880,2023-06-17,Cancelled
501228,10298,2023-10-30,Delivered
501229,10661,2024-04-14,Cancelled
501230,11309,2023-08-04,Delivered
501231,12266,2023-08-28,Cancelled
501232,11013,2023-06-13,Delivered
501233,10156,2023-07-09,Returned
501234,12427,2024-01-19,Delivered
501235,10380,2024-04-15,Cancelled
501236,12840,2023-12-21,Delivered
501237,12165,2023-08-17,Delivered
501238,11575,2023-07-19,Cancelled
501239,12947,2023-07-08,Delivered
501240,10599,2024-06-07,Delivered
501241,12836,2024-04-07,Returned
501242,11549,2024-05-30,Delivered
501243,12764,2023-11-21,Delivered
501244,12956,2023-06-12,Returned
501245,12778,2024-07-02,Delivered
501246,11357,2024-08-07,Delivered
501247,10229,2024-06-16,Delivered
501248,12836,2023-11-29,Delivered
501249,10997,2023-10-27,Delivered
501250,10860,2024-08-23,Delivered
501251,12778,2024-09-12,Delivered
501252,10243,2024-03-05,Delivered
501253,11193,2023-10-17,Delivered
501254,10256,2023-12-30,Delivered
501255,10584,2023-11-21,Delivered
501256,10830,2023-07-16,Returned
501257,10976,2023-10-25,Delivered
501258,12878,2024-04-14,Delivered
501259,11079,2024-08-12,Delivered
501260,11539,2024-04-26,Delivered
501261,11167,2024-04-24,Delivered
501262,12470,2024-03-29,Delivered
501263,11278,2023-12-03,Delivered
501264,10606,2023-09-04,Delivered
501265,10698,2024-07-20,Delivered
501266,11263,2023-06-29,Returned
501267,10653,2024-08-10,Delivered
501268,11156,2024-02-20,Delivered
501269,11873,2024-04-12,Delivered
501270,10640,2023-06-27,Delivered
501271,11873,2024-02-14,Returned
501272,11973,2024-02-01,Delivered
501273,10973,2024-02-14,Delivered
501274,10373,2024-06-27,Delivered
501275,11442,2023-06-08,Delivered
501276,12343,2023-10-18,Delivered
501277,10949,2024-01-03,Delivered
501278,12044,2024-06-15,Delivered
501279,11715,2024-01-24,Delivered
501280,10385,2023-12-16,Delivered
501281,12310,2023-07-09,Delivered
501282,10025,2024-08-05,Delivered
501283,11085,2024-07-11,Delivered
501284,11607,2024-09-19,Cancelled
501285,10369,2024-02-11,Delivered
501286,12004,2023-07-16,Delivered
501287,11826,2023-10-31,Delivered
501288,11662,2023-07-02,Delivered
